Country,Admin1,Facility n,Facility t,Ownership,Lat,Long,LL source
Kenya,Baringo,Aiyebo Dispensary,Dispensary,MoH,0.657800000000000,35.807699999999997,GPS
Kenya,Baringo,Arama Dispensary,Dispensary,MoH,0.043800000000000,35.660800000000002,GPS
Kenya,Baringo,Atiar Dispensary,Dispensary,CBO,0.797800000000000,35.790799999999997,Google Earth
Kenya,Baringo,Ayatya Dispensary,Dispensary,MoH,0.674200000000000,35.788200000000003,GPS
Kenya,Baringo,Barpello Dispensary,Dispensary,MoH,1.174200000000000,35.903100000000002,Google Earth
Kenya,Baringo,Barsemoi Dispensary,Dispensary,MoH,0.464800000000000,35.894700000000000,Google Earth
Kenya,Baringo,Bartabwa Dispensary,Dispensary,MoH,0.836100000000000,35.810400000000001,GPS
Kenya,Baringo,Bartolimo Dispensary,Dispensary,MoH,0.682100000000000,35.816299999999998,GPS
Kenya,Baringo,Bekibon Dispensary,Dispensary,MoH,0.340200000000000,35.886000000000003,Google Earth
Kenya,Baringo,Borrowonin Dispensary,Dispensary,MoH,0.444700000000000,35.781399999999998,GPS
Kenya,Baringo,Bossei Dispensary,Dispensary,MoH,0.677300000000000,35.786700000000003,GPS
Kenya,Baringo,Cheberen Dispensary,Dispensary,MoH,0.229100000000000,35.835299999999997,GPS
Kenya,Baringo,Chemasusu Dispensary,Dispensary,MoH,0.090700000000000,35.643900000000002,GPS
Kenya,Baringo,Chemoinoi Dispensary,Dispensary,MoH,-0.141100000000000,35.940899999999999,GPS
Kenya,Baringo,Chemsik Dispensary,Dispensary,MoH,0.966300000000000,36.015900000000002,Google Earth
Kenya,Baringo,Cheplambus Dispensary,Dispensary,MoH,0.289700000000000,35.750000000000000,GPS
Kenya,Baringo,Chepturu Dispensary,Dispensary,CBO,1.179000000000000,35.813400000000001,GPS
Kenya,Baringo,Chesirimion Dispensary,Dispensary,MoH,0.841100000000000,36.027400000000000,GPS
Kenya,Baringo,Chesongo Dispensary,Dispensary,MoH,0.547600000000000,35.679800000000000,Google Earth
Kenya,Baringo,Churo FBO Dispensary,Dispensary,FBO,0.770600000000000,36.404100000000000,GPS
Kenya,Baringo,Churo GOK Dispensary,Dispensary,MoH,0.038000000000000,36.020000000000003,GPS
Kenya,Baringo,Eldume Dispensary,Dispensary,MoH,0.434800000000000,36.001800000000003,Google Earth
Kenya,Baringo,Emsos Dispensary,Dispensary,MoH,0.161500000000000,36.100099999999998,GPS
Kenya,Baringo,Igure Dispensary,Dispensary,MoH,-0.044600000000000,35.649000000000001,GPS
Kenya,Baringo,Illinga'rua Dispensary,Dispensary,MoH,0.471300000000000,36.048800000000000,Google Earth
Kenya,Baringo,Kabimoi Dispensary,Dispensary,MoH,0.024300000000000,35.784300000000002,GPS
Kenya,Baringo,Kabiyet Dispensary,Dispensary,MoH,0.001500000000000,35.730699999999999,GPS
Kenya,Baringo,Kabogor Dispensary,Dispensary,MoH,0.192300000000000,35.854799999999997,GPS
Kenya,Baringo,Kalabata Dispensary,Dispensary,MoH,0.912100000000000,35.828600000000002,GPS
Kenya,Baringo,Kalapata Dispensary,Dispensary,CBO,0.892700000000000,35.774400000000000,Google Earth
Kenya,Baringo,Kamar Dispensary,Dispensary,MoH,0.247400000000000,36.015200000000000,GPS
Kenya,Baringo,Kamurio Dispensary,Dispensary,MoH,1.231300000000000,35.970799999999997,Google Earth
Kenya,Baringo,Kapchepkor Dispensary,Dispensary,MoH,0.623100000000000,35.819099999999999,GPS
Kenya,Baringo,Kapindasim Dispensary,Dispensary,MoH,0.413400000000000,36.192300000000003,GPS
Kenya,Baringo,Kapkein Dispensary,Dispensary,MoH,0.231800000000000,35.787700000000001,GPS
Kenya,Baringo,Kapkelelwa Dispensary,Dispensary,MoH,0.375700000000000,35.718400000000003,GPS
Kenya,Baringo,Kapkiamo Dispensary,Dispensary,MoH,0.657300000000000,35.780900000000003,GPS
Kenya,Baringo,Kapkole Dispensary,Dispensary,MoH,0.532900000000000,35.736300000000000,GPS
Kenya,Baringo,Kapkombe Dispensary,Dispensary,MoH,0.672900000000000,35.825200000000002,GPS
Kenya,Baringo,Kapkomoi Dispensary,Dispensary,MoH,0.501600000000000,35.795699999999997,GPS
Kenya,Baringo,Kapkuei Dispensary,Dispensary,MoH,0.382000000000000,35.820999999999998,GPS
Kenya,Baringo,Kapkuikui Dispensary,Dispensary,MoH,0.371800000000000,36.040700000000001,GPS
Kenya,Baringo,Kapkures Dispensary,Dispensary,MoH,0.358900000000000,35.815300000000001,Google Earth
Kenya,Baringo,Kaplel Dispensary,Dispensary,MoH,0.354600000000000,35.768500000000003,GPS
Kenya,Baringo,Kapluk Dispensary,Dispensary,MoH,0.565500000000000,35.666699999999999,GPS
Kenya,Baringo,Kapsiew Dispensary,Dispensary,MoH,0.834300000000000,35.643599999999999,GPS
Kenya,Baringo,Kaptimbor Dispensary,Dispensary,MoH,0.499500000000000,35.732199999999999,GPS
Kenya,Baringo,Kaptiony Dispensary,Dispensary,MoH,0.700900000000000,35.733499999999999,GPS
Kenya,Baringo,Kaptorokwa Dispensary,Dispensary,MoH,0.449600000000000,35.794800000000002,GPS
Kenya,Baringo,Kaptum Dispensary,Dispensary,MoH,0.612500000000000,35.750100000000003,GPS
Kenya,Baringo,Kaptumin Dispensary,Dispensary,MoH,0.619000000000000,35.791300000000000,GPS
Kenya,Baringo,Kapturo Dispensary,Dispensary,MoH,0.673600000000000,35.821700000000000,Google Earth
Kenya,Baringo,Kaptuya Dispensary,Dispensary,MoH,0.682600000000000,36.359800000000000,Google Earth
Kenya,Baringo,Kapunyany Dispensary,Dispensary,CBO,1.266500000000000,35.865400000000001,Google Earth
Kenya,Baringo,Kasaka Dispensary,Dispensary,MoH,0.717100000000000,35.777700000000003,GPS
Kenya,Baringo,Kasiela Dispensary,Dispensary,MoH,0.431300000000000,36.213999999999999,Google Earth
Kenya,Baringo,Kasisit Dispensary,Dispensary,MoH,0.636900000000000,35.827100000000002,GPS
Kenya,Baringo,Kasitet Dispensary,Dispensary,MoH,0.415600000000000,35.696100000000001,GPS
Kenya,Baringo,Kasoiyo Dispensary,Dispensary,MoH,0.465600000000000,35.751100000000001,GPS
Kenya,Baringo,Kasok Dispensary,Dispensary,MoH,0.716000000000000,35.806300000000000,GPS
Kenya,Baringo,Katibel Dispensary,Dispensary,MoH,0.622300000000000,35.669699999999999,GPS
Kenya,Baringo,Keturwo Dispensary,Dispensary,MoH,0.658900000000000,35.693199999999997,GPS
Kenya,Baringo,Kibias Dispensary,Dispensary,MoH,0.109600000000000,35.780900000000003,GPS
Kenya,Baringo,Kibingor Dispensary,Dispensary,MoH,0.512200000000000,35.866300000000003,GPS
Kenya,Baringo,Kibiryokwonin Dispensary,Dispensary,MoH,0.754900000000000,35.830500000000001,Google Earth
Kenya,Baringo,Kiboino Dispensary,Dispensary,MoH,0.460200000000000,35.688299999999998,GPS
Kenya,Baringo,Kimngorom Dispensary,Dispensary,MoH,0.165700000000000,35.817500000000003,GPS
Kenya,Baringo,Kimose Dispensary,Dispensary,MoH,0.225600000000000,35.896799999999999,GPS
Kenya,Baringo,Kimugul Dispensary,Dispensary,MoH,0.713100000000000,35.819699999999997,GPS
Kenya,Baringo,Kinyach Dispensary,Dispensary,MoH,0.925100000000000,35.675600000000003,GPS
Kenya,Baringo,Kipcherere Dispensary,Dispensary,MoH,0.596600000000000,35.856000000000002,Google Earth
Kenya,Baringo,Kipkitur Dispensary,Dispensary,MoH,0.069000000000000,36.002200000000002,GPS
Kenya,Baringo,Kiplombe Dispensary,Dispensary,MoH,-0.023400000000000,35.814700000000002,GPS
Kenya,Baringo,Kipnai Dispensary,Dispensary,CBO,0.986100000000000,35.689300000000003,GPS
Kenya,Baringo,Kipsacho Dispensary,Dispensary,MoH,0.405200000000000,35.769700000000000,GPS
Kenya,Baringo,Kipsaraman Dispensary,Dispensary,FBO,0.737400000000000,35.831000000000003,Google Earth
Kenya,Baringo,Kipsogon Dispensary,Dispensary,MoH,0.061800000000000,35.925100000000000,GPS
Kenya,Baringo,Kiptoim Dispensary,Dispensary,MoH,0.040000000000000,35.846800000000002,GPS
Kenya,Baringo,Kiptuno Dispensary,Dispensary,MoH,0.132500000000000,35.760300000000001,GPS
Kenya,Baringo,Kiserian Dispensary,Dispensary,FBO,0.549700000000000,36.122300000000003,Google Earth
Kenya,Baringo,Kisok Dispensary,Dispensary,CBO,0.407000000000000,35.705100000000002,GPS
Kenya,Baringo,Kisonei Dispensary,Dispensary,MoH,0.257100000000000,35.718000000000004,GPS
Kenya,Baringo,Koitebes Dispensary,Dispensary,MoH,0.147300000000000,35.838299999999997,GPS
Kenya,Baringo,Kokwa Dispensary,Dispensary,MoH,0.606700000000000,36.070000000000000,Google Earth
Kenya,Baringo,Kokwototo Dispensary,Dispensary,FBO,0.899000000000000,36.301600000000001,GPS
Kenya,Baringo,Komolion Dispensary,Dispensary,MoH,0.691800000000000,36.086399999999998,GPS
Kenya,Baringo,Koriema Dispensary,Dispensary,MoH,0.456100000000000,35.861899999999999,GPS
Kenya,Baringo,Koroto Dispensary,Dispensary,MoH,0.622200000000000,35.906700000000001,GPS
Kenya,Baringo,Kositei Dispensary,Dispensary,MoH,0.928600000000000,35.949399999999997,Google Earth
Kenya,Baringo,Krezze Dispensary,Dispensary,MoH,1.454600000000000,35.738999999999997,GPS
Kenya,Baringo,Kuikui Dispensary,Dispensary,MoH,0.821700000000000,35.691200000000002,GPS
Kenya,Baringo,Lamaiwe Dispensary,Dispensary,MoH,0.341200000000000,36.245699999999999,Google Earth
Kenya,Baringo,Lebolos Dispensary,Dispensary,MoH,-0.021600000000000,35.786700000000003,GPS
Kenya,Baringo,Lelgut Dispensary,Dispensary,MoH,0.324800000000000,35.747700000000002,GPS
Kenya,Baringo,Likwon Dispensary,Dispensary,MoH,0.752100000000000,35.692200000000000,GPS
Kenya,Baringo,Loboi Dispensary,Dispensary,MoH,0.352400000000000,36.066800000000001,GPS
Kenya,Baringo,Loiwat Dispensary,Dispensary,MoH,1.028200000000000,35.727600000000002,Google Earth
Kenya,Baringo,Lomuke Dispensary,Dispensary,MoH,-0.014500000000000,35.984499999999997,Google Earth
Kenya,Baringo,Loruk Dispensary,Dispensary,MoH,0.714000000000000,36.032499999999999,GPS
Kenya,Baringo,Magonoi Dispensary,Dispensary,MoH,0.497600000000000,35.696199999999997,GPS
Kenya,Baringo,Maji Mazuri Dispensary,Dispensary,MoH,-0.022100000000000,35.695099999999996,GPS
Kenya,Baringo,Maji Moto Dispensary,Dispensary,MoH,0.267200000000000,36.050199999999997,Google Earth
Kenya,Baringo,Marigat Catholic Mission Dispensary,Dispensary,FBO,0.468000000000000,35.983100000000000,GPS
Kenya,Baringo,Maron Dispensary,Dispensary,MoH,0.128700000000000,35.895899999999997,Google Earth
Kenya,Baringo,Mogotio Catholic Dispensary,Dispensary,FBO,-0.021000000000000,35.959000000000003,GPS
Kenya,Baringo,Mogotio Town Dispensary,Dispensary,MoH,0.027400000000000,35.953899999999997,GPS
Kenya,Baringo,Moigutwo Dispensary,Dispensary,MoH,0.781600000000000,35.806699999999999,GPS
Kenya,Baringo,Molok Community Dispensary,Dispensary,FBO,0.436700000000000,36.003500000000003,GPS
Kenya,Baringo,Molok Dispensary,Dispensary,MoH,0.301400000000000,35.975700000000003,GPS
Kenya,Baringo,Molos Dispensary,Dispensary,MoH,0.280900000000000,35.998300000000000,GPS
Kenya,Baringo,Molosirwe Dispensary,Dispensary,MoH,0.134200000000000,35.955800000000004,GPS
Kenya,Baringo,Mormorio Dispensary,Dispensary,MoH,0.249300000000000,35.775599999999997,GPS
Kenya,Baringo,Muchukwo Dispensary,Dispensary,MoH,0.598400000000000,35.669699999999999,GPS
Kenya,Baringo,Mugurin Dispensary,Dispensary,MoH,0.096200000000000,36.032899999999998,GPS
Kenya,Baringo,Mukutani Dispensary,Dispensary,MoH,0.633500000000000,36.249800000000000,GPS
Kenya,Baringo,Muserechi Dispensary,Dispensary,MoH,0.030900000000000,35.870600000000003,GPS
Kenya,Baringo,Nakurtakwei Dispensary,Dispensary,MoH,-0.084600000000000,35.846400000000003,Google Earth
Kenya,Baringo,Ng'endalel Dispensary,Dispensary,MoH,0.041600000000000,36.061599999999999,GPS
Kenya,Baringo,Ngetmoi Dispensary,Dispensary,MoH,0.416700000000000,35.820700000000002,GPS
Kenya,Baringo,Ngolong AIC Ebenezer Dispensary,Dispensary,FBO,0.488500000000000,35.739600000000003,Google Earth
Kenya,Baringo,Ngoron Dispensary,Dispensary,MoH,1.293000000000000,35.784199999999998,GPS
Kenya,Baringo,Nyakwala Dispensary,Dispensary,CBO,1.121500000000000,35.902900000000002,Google Earth
Kenya,Baringo,Nyaunyau Dispensary,Dispensary,CBO,0.969500000000000,36.020400000000002,Google Earth
Kenya,Baringo,Nyimbei Dispensary,Dispensary,MoH,0.018000000000000,35.376199999999997,Google Earth
Kenya,Baringo,Ochii Dispensary,Dispensary,MoH,0.295800000000000,35.777400000000000,GPS
Kenya,Baringo,Ol-Arabel Dispensary,Dispensary,MoH,0.275900000000000,36.254199999999997,GPS
Kenya,Baringo,Oldebes Dispensary,Dispensary,MoH,0.031800000000000,36.049500000000002,GPS
Kenya,Baringo,Orokwo Dispensary,Dispensary,MoH,0.515200000000000,35.743099999999998,GPS
Kenya,Baringo,Plesian Dispensary,Dispensary,MoH,0.867500000000000,36.454999999999998,Google Earth
Kenya,Baringo,Poi Dispensary,Dispensary,MoH,0.741300000000000,35.811799999999998,GPS
Kenya,Baringo,Ptigchi Dispensary,Dispensary,CBO,1.344100000000000,35.722400000000000,Google Earth
Kenya,Baringo,Radat Dispensary,Dispensary,MoH,0.298700000000000,35.923900000000003,GPS
Kenya,Baringo,Rebeko Dispensary,Dispensary,MoH,0.671900000000000,35.825200000000002,GPS
Kenya,Baringo,Riongo Dispensary,Dispensary,MoH,0.995900000000000,36.155799999999999,GPS
Kenya,Baringo,Riwo Dispensary,Dispensary,MoH,0.508800000000000,35.766700000000000,GPS
Kenya,Baringo,Rondonin Dispensary,Dispensary,MoH,0.701100000000000,35.897399999999998,Google Earth
Kenya,Baringo,Rosoga Dispensary,Dispensary,MoH,0.102400000000000,35.857300000000002,GPS
Kenya,Baringo,Rotu Dispensary,Dispensary,FBO,1.026300000000000,35.756300000000003,GPS
Kenya,Baringo,Sabatia Dispensary,Dispensary,MoH,-0.033500000000000,35.744999999999997,GPS
Kenya,Baringo,Sabor Dispensary,Dispensary,MoH,0.409200000000000,35.862699999999997,GPS
Kenya,Baringo,Sagat Dispensary,Dispensary,MoH,0.071800000000000,35.823300000000003,GPS
Kenya,Baringo,Sandai Dispensary,Dispensary,MoH,0.389800000000000,36.085500000000003,GPS
Kenya,Baringo,Saos Dispensary,Dispensary,MoH,0.106900000000000,35.814500000000002,GPS
Kenya,Baringo,Seguton Dispensary,Dispensary,MoH,0.047500000000000,35.563899999999997,Google Earth
Kenya,Baringo,Seretion Dispensary,Dispensary,CBO,0.927000000000000,35.948399999999999,Google Earth
Kenya,Baringo,Sibilo Dispensary,Dispensary,MoH,0.707300000000000,35.896000000000001,GPS
Kenya,Baringo,Sigoro Dispensary,Dispensary,MoH,0.119500000000000,35.733499999999999,GPS
Kenya,Baringo,Simotwet Dispensary,Dispensary,MoH,0.080500000000000,35.744799999999998,GPS
Kenya,Baringo,Sinonin Dispensary,Dispensary,MoH,0.069100000000000,35.677999999999997,GPS
Kenya,Baringo,Sirwa Dispensary,Dispensary,MoH,0.177100000000000,35.771799999999999,GPS
Kenya,Baringo,Sogon Dispensary,Dispensary,MoH,0.557800000000000,35.816000000000003,GPS
Kenya,Baringo,Solian Dispensary,Dispensary,MoH,-0.000500000000000,35.756100000000004,GPS
Kenya,Baringo,Sore Dispensary,Dispensary,MoH,0.195000000000000,35.753599999999999,GPS
Kenya,Baringo,Sorok Dispensary,Dispensary,MoH,0.274400000000000,35.840299999999999,Google Earth
Kenya,Baringo,Sosian Dispensary,Dispensary,FBO,0.631400000000000,36.252600000000001,Google Earth
Kenya,Baringo,Sumeiyon Dispensary,Dispensary,MoH,0.673600000000000,35.821700000000000,GPS
Kenya,Baringo,Sutyechun Dispensary,Dispensary,MoH,0.621400000000000,35.891500000000001,GPS
Kenya,Baringo,Talai Dispensary,Dispensary,MoH,0.580600000000000,35.812700000000000,GPS
Kenya,Baringo,Tdmp Tangulbei Dispensary,Dispensary,NGO,0.415300000000000,36.194899999999997,GPS
Kenya,Baringo,Tebei Dispensary,Dispensary,MoH,0.276700000000000,35.839500000000001,GPS
Kenya,Baringo,Tian Dispensary,Dispensary,MoH,0.249300000000000,35.809399999999997,GPS
Kenya,Baringo,Tiloi Dispensary,Dispensary,MoH,0.741800000000000,35.788200000000003,GPS
Kenya,Baringo,Timboiywo Dispensary,Dispensary,MoH,0.422600000000000,35.799399999999999,GPS
Kenya,Baringo,Tinet Dispensary,Dispensary,MoH,0.066300000000000,35.584899999999998,GPS
Kenya,Baringo,Tinomoi Dispensary,Dispensary,MoH,0.295000000000000,35.867800000000003,GPS
Kenya,Baringo,Tirimionin Dispensary,Dispensary,MoH,0.656700000000000,35.816600000000001,GPS
Kenya,Baringo,Tirriondonin Dispensary,Dispensary,MoH,0.643700000000000,35.765599999999999,GPS
Kenya,Baringo,Toniok Dispensary,Dispensary,MoH,0.072700000000000,35.780299999999997,GPS
Kenya,Baringo,Tugumoi Dispensary,Dispensary,MoH,0.159500000000000,35.637099999999997,GPS
Kenya,Baringo,Tuiyobei Dispensary,Dispensary,MoH,0.156700000000000,36.011899999999997,Google Earth
Kenya,Baringo,Tunoiwo Dispensary,Dispensary,MoH,0.811200000000000,35.813400000000001,GPS
Kenya,Baringo,Waseges Dispensary,Dispensary,MoH,0.266200000000000,36.162799999999997,GPS
Kenya,Baringo,Yatya Dispensary,Dispensary,MoH,0.796400000000000,35.930500000000002,GPS
Kenya,Bomet,Belgut Dispensary,Dispensary,MoH,-0.748500000000000,35.415399999999998,GPS
Kenya,Bomet,Bingwa Dispensary,Dispensary,MoH,-0.908400000000000,35.189100000000003,Google Earth
Kenya,Bomet,Boito Dispensary,Dispensary,MoH,-0.593900000000000,35.236100000000000,GPS
Kenya,Bomet,Bosto Dispensary,Dispensary,MoH,-0.638900000000000,35.390500000000003,Google Earth
Kenya,Bomet,Burgei Dispensary,Dispensary,MoH,-0.795000000000000,35.102600000000002,GPS
Kenya,Bomet,Chamalal Dispensary,Dispensary,MoH,-0.520700000000000,35.207000000000001,GPS
Kenya,Bomet,Chebango Dispensary,Dispensary,MoH,-0.727200000000000,35.225800000000000,GPS
Kenya,Bomet,Chebilat Dispensary,Dispensary,MoH,-0.619900000000000,35.232599999999998,GPS
Kenya,Bomet,Chebirbelek Dispensary,Dispensary,MoH,-0.652700000000000,35.237099999999998,GPS
Kenya,Bomet,Cheboet Dispensary,Dispensary,MoH,-0.776500000000000,35.177000000000000,GPS
Kenya,Bomet,Cheboin Dispensary,Dispensary,MoH,-0.807200000000000,35.377200000000002,GPS
Kenya,Bomet,Cheboyo Dispensary,Dispensary,MoH,-0.938500000000000,35.139000000000003,GPS
Kenya,Bomet,Chebunyo Dispensary,Dispensary,MoH,-0.963900000000000,35.191699999999997,GPS
Kenya,Bomet,Chelelach Dispensary,Dispensary,MoH,-0.901400000000000,35.162799999999997,GPS
Kenya,Bomet,Chemaner Dispensary,Dispensary,MoH,-0.806400000000000,35.483100000000000,GPS
Kenya,Bomet,Chemelet Dispensary,Dispensary,MoH,-0.562100000000000,35.214599999999997,GPS
Kenya,Bomet,Chemengwa Dispensary,Dispensary,MoH,-0.791300000000000,35.429000000000002,GPS
Kenya,Bomet,Chemosit Dispensary,Dispensary,MoH,-0.506000000000000,35.169300000000000,GPS
Kenya,Bomet,Chepchabas Dispensary,Dispensary,MoH,-0.520700000000000,35.259200000000000,GPS
Kenya,Bomet,Chepkosa Dispensary,Dispensary,MoH,-0.957300000000000,35.251600000000003,GPS
Kenya,Bomet,Cheptagum Dispensary,Dispensary,MoH,-0.882100000000000,35.339100000000002,GPS
Kenya,Bomet,Cheptangulgei Dispensary,Dispensary,MoH,-0.653900000000000,35.190199999999997,Google Earth
Kenya,Bomet,Chepwostuiyet Dispensary,Dispensary,MoH,-0.853100000000000,35.158499999999997,GPS
Kenya,Bomet,Chesoen Dispensary,Dispensary,MoH,-0.699600000000000,35.284900000000000,GPS
Kenya,Bomet,Embomos Dispensary,Dispensary,MoH,-0.533700000000000,35.360399999999998,GPS
Kenya,Bomet,Gelegele Dispensary,Dispensary,MoH,-0.875900000000000,35.034700000000001,GPS
Kenya,Bomet,Gorgor Dispensary,Dispensary,MoH,-0.899200000000000,35.080599999999997,GPS
Kenya,Bomet,Itare Dispensary,Dispensary,MoH,-0.562800000000000,35.289200000000001,Google Earth
Kenya,Bomet,Itembe Dispensary,Dispensary,MoH,-0.785800000000000,35.301099999999998,GPS
Kenya,Bomet,Kabiangek Dispensary,Dispensary,MoH,-0.578600000000000,35.204300000000003,GPS
Kenya,Bomet,Kakimirai Dispensary,Dispensary,MoH,-0.843300000000000,35.471100000000000,GPS
Kenya,Bomet,Kamirai Dispensary,Dispensary,MoH,-0.665200000000000,35.164800000000000,GPS
Kenya,Bomet,Kamongil Dispensary,Dispensary,MoH,-1.011700000000000,35.220799999999997,GPS
Kenya,Bomet,Kamundugi Dispensary,Dispensary,MoH,-0.896200000000000,35.256200000000000,GPS
Kenya,Bomet,Kanusin Dispensary,Dispensary,MoH,-0.771100000000000,35.214199999999998,GPS
Kenya,Bomet,Kapchemibei Dispensary,Dispensary,MoH,-0.868100000000000,35.106099999999998,GPS
Kenya,Bomet,Kapchumbe Dispensary,Dispensary,MoH,-0.871700000000000,35.081899999999997,GPS
Kenya,Bomet,Kapisimba Dispensary,Dispensary,MoH,-0.924000000000000,35.207999999999998,Google Earth
Kenya,Bomet,Kapkelei Dispensary,Dispensary,MoH,-0.789900000000000,35.133600000000001,GPS
Kenya,Bomet,Kapkesembe Dispensary,Dispensary,MoH,-0.683700000000000,35.177199999999999,GPS
Kenya,Bomet,Kapkesosio Dispensary,Dispensary,MoH,-0.846700000000000,35.318600000000004,GPS
Kenya,Bomet,Kapkimolwa Dispensary,Dispensary,MoH,-0.886100000000000,35.435899999999997,Google Earth
Kenya,Bomet,Kapkures Dispensary,Dispensary,MoH,-0.741700000000000,35.174199999999999,GPS
Kenya,Bomet,Kapletundo Dispensary,Dispensary,MoH,-0.669700000000000,35.195000000000000,GPS
Kenya,Bomet,Kaplomboi Dispensary,Dispensary,FBO,-0.871700000000000,35.082000000000001,Google Earth
Kenya,Bomet,Kapoleseroi Dispensary,Dispensary,MoH,-0.881900000000000,35.172800000000002,GPS
Kenya,Bomet,Kapsangaru Dispensary,Dispensary,MoH,-0.790600000000000,35.230300000000000,GPS
Kenya,Bomet,Kapset Dispensary,Dispensary,MoH,-0.539000000000000,35.252000000000002,GPS
Kenya,Bomet,Kapsimotwa Dispensary,Dispensary,MoH,-0.756400000000000,35.321500000000000,GPS
Kenya,Bomet,Kapsinendet Dispensary,Dispensary,MoH,-0.910200000000000,35.225200000000001,GPS
Kenya,Bomet,Kaptebengwo Dispensary,Dispensary,MoH,-0.770300000000000,35.087299999999999,Google Earth
Kenya,Bomet,Kaptembwo Dispensary,Dispensary,MoH,-0.583500000000000,35.247799999999998,GPS
Kenya,Bomet,Kaptien Dispensary,Dispensary,MoH,-0.566800000000000,35.253799999999998,GPS
Kenya,Bomet,Kataret Dispensary,Dispensary,MoH,-0.928300000000000,35.181699999999999,GPS
Kenya,Bomet,Kembu Dispensary,Dispensary,MoH,-0.827100000000000,35.431600000000003,GPS
Kenya,Bomet,Kenyagoro Dispensary,Dispensary,MoH,-0.565700000000000,35.226399999999998,GPS
Kenya,Bomet,Kiboson Dispensary,Dispensary,MoH,-0.828000000000000,35.187399999999997,GPS
Kenya,Bomet,Kimawit-Uswet Dispensary,Dispensary,MoH,-0.710000000000000,35.189900000000002,Geonames
Kenya,Bomet,Kimaya Dispensary,Dispensary,MoH,-0.869600000000000,35.259200000000000,GPS
Kenya,Bomet,Kimolwet Dispensary,Dispensary,MoH,-0.691500000000000,35.182099999999998,GPS
Kenya,Bomet,Kimuchul Dispensary,Dispensary,MoH,-0.781100000000000,35.515900000000002,GPS
Kenya,Bomet,Kimulot Dispensary,Dispensary,MoH,-0.515400000000000,35.229599999999998,GPS
Kenya,Bomet,Kipajit Dispensary,Dispensary,MoH,-0.718200000000000,35.119100000000003,GPS
Kenya,Bomet,Kiplelji Dispensary,Dispensary,MoH,-0.737600000000000,35.251300000000001,GPS
Kenya,Bomet,Kiplobotwa Dispensary,Dispensary,MoH,-0.547800000000000,35.284500000000001,Google Earth
Kenya,Bomet,Kipsingei Dispensary,Dispensary,MoH,-0.864700000000000,35.128100000000003,GPS
Kenya,Bomet,Kipsuter Dispensary,Dispensary,MoH,-0.923900000000000,35.241999999999997,Google Earth
Kenya,Bomet,Kiptenden Bomet Dispensary,Dispensary,MoH,-0.426000000000000,35.256000000000000,GPS
Kenya,Bomet,Kiptenden Dispensary,Dispensary,MoH,-0.638700000000000,35.334400000000002,GPS
Kenya,Bomet,Kiptulwa Dispensary,Dispensary,MoH,-0.744700000000000,35.174700000000001,GPS
Kenya,Bomet,Kipyosit Dispensary,Dispensary,MoH,-0.765200000000000,35.483400000000003,GPS
Kenya,Bomet,Kiriba Dispensary,Dispensary,MoH,-0.821500000000000,35.277200000000001,GPS
Kenya,Bomet,Kiricha Dispensary,Dispensary,MoH,-0.794400000000000,35.158299999999997,GPS
Kenya,Bomet,Kiromwok Dispensary,Dispensary,MoH,-0.744900000000000,35.427799999999998,GPS
Kenya,Bomet,Kitaima Dispensary,Dispensary,MoH,-0.689500000000000,35.327500000000001,GPS
Kenya,Bomet,Kitoben Dispensary,Dispensary,MoH,-0.732500000000000,35.409700000000001,GPS
Kenya,Bomet,Koimiret Dispensary,Dispensary,MoH,-0.839500000000000,35.227899999999998,Google Earth
Kenya,Bomet,Koruma Dispensary,Dispensary,MoH,-0.507300000000000,35.231900000000003,GPS
Kenya,Bomet,Lelaitich Dispensary,Dispensary,MoH,-0.951400000000000,35.331299999999999,Google Earth
Kenya,Bomet,Lugumek Dispensary,Dispensary,MoH,-0.982800000000000,35.307499999999997,GPS
Kenya,Bomet,Makimeny Dispensary,Dispensary,MoH,-0.840800000000000,35.196100000000001,GPS
Kenya,Bomet,Menet Dispensary,Dispensary,MoH,-0.755600000000000,35.450000000000003,GPS
Kenya,Bomet,Merigi Dispensary,Dispensary,MoH,-0.783900000000000,35.400599999999997,GPS
Kenya,Bomet,Minjira Dispensary,Dispensary,MoH,-0.544200000000000,35.309300000000000,Google Earth
Kenya,Bomet,Mogonjet Dispensary,Dispensary,MoH,-0.646800000000000,35.257500000000000,GPS
Kenya,Bomet,Motiret Dispensary,Dispensary,MoH,-0.811100000000000,35.136699999999998,GPS
Kenya,Bomet,Mugango Dispensary,Dispensary,MoH,-0.712400000000000,35.394100000000002,GPS
Kenya,Bomet,Muiywek Dispensary,Dispensary,MoH,-0.749100000000000,35.284599999999998,GPS
Kenya,Bomet,Mulot Dispensary,Dispensary,MoH,-0.925600000000000,35.411499999999997,Google Earth
Kenya,Bomet,Ndamichonik Dispensary,Dispensary,MoH,-0.806900000000000,35.193100000000001,GPS
Kenya,Bomet,Ndarawetta Dispensary,Dispensary,MoH,-0.677500000000000,35.372199999999999,GPS
Kenya,Bomet,Nyongores Dispensary,Dispensary,MoH,-0.692800000000000,35.410499999999999,GPS
Kenya,Bomet,Oldepesi Dispensary,Dispensary,MoH,-0.834700000000000,35.139699999999998,GPS
Kenya,Bomet,Roborwo Dispensary,Dispensary,MoH,-0.974000000000000,35.186999999999998,GPS
